test_file,m,n,algorithm,Cmax,runtime_sec
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case82.txt,4,10,IP,19.0,0.12
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case82.txt,4,10,GA,19,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case149.txt,4,10,IP,27.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case149.txt,4,10,GA,27,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case175.txt,4,10,IP,17.0,0.12
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case175.txt,4,10,GA,18,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case161.txt,4,10,IP,25.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case161.txt,4,10,GA,25,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case2.txt,4,10,IP,23.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case2.txt,4,10,GA,23,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case188.txt,4,10,IP,25.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case188.txt,4,10,GA,25,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case177.txt,4,10,IP,24.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case177.txt,4,10,GA,24,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case163.txt,4,10,IP,23.0,0.1
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case163.txt,4,10,GA,23,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case94.txt,4,10,IP,23.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case94.txt,4,10,GA,23,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case80.txt,4,10,IP,22.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case80.txt,4,10,GA,22,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case57.txt,4,10,IP,29.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case57.txt,4,10,GA,29,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case43.txt,4,10,IP,28.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case43.txt,4,10,GA,28,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case42.txt,4,10,IP,18.999998001998,0.16
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case42.txt,4,10,GA,19,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case56.txt,4,10,IP,20.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case56.txt,4,10,GA,20,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case81.txt,4,10,IP,27.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case81.txt,4,10,GA,27,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case95.txt,4,10,IP,29.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case95.txt,4,10,GA,29,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case162.txt,4,10,IP,26.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case162.txt,4,10,GA,26,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case176.txt,4,10,IP,31.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case176.txt,4,10,GA,31,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case189.txt,4,10,IP,22.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case189.txt,4,10,GA,22,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case1.txt,4,10,IP,28.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case1.txt,4,10,GA,28,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case200.txt,4,10,IP,37.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case200.txt,4,10,GA,37,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case5.txt,4,10,IP,17.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case5.txt,4,10,GA,17,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case199.txt,4,10,IP,16.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case199.txt,4,10,GA,16,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case172.txt,4,10,IP,16.999998000898792,0.16
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case172.txt,4,10,GA,17,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case166.txt,4,10,IP,34.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case166.txt,4,10,GA,34,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case91.txt,4,10,IP,23.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case91.txt,4,10,GA,23,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case85.txt,4,10,IP,19.0,0.26
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case85.txt,4,10,GA,19,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case52.txt,4,10,IP,27.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case52.txt,4,10,GA,27,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case46.txt,4,10,IP,32.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case46.txt,4,10,GA,32,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case47.txt,4,10,IP,25.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case47.txt,4,10,GA,25,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case53.txt,4,10,IP,15.999999889077667,0.24
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case53.txt,4,10,GA,16,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case84.txt,4,10,IP,31.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case84.txt,4,10,GA,31,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case90.txt,4,10,IP,28.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case90.txt,4,10,GA,28,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case167.txt,4,10,IP,29.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case167.txt,4,10,GA,29,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case173.txt,4,10,IP,30.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case173.txt,4,10,GA,30,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case198.txt,4,10,IP,32.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case198.txt,4,10,GA,32,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case4.txt,4,10,IP,22.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case4.txt,4,10,GA,22,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case6.txt,4,10,IP,20.0,0.09
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case6.txt,4,10,GA,20,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case159.txt,4,10,IP,18.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case159.txt,4,10,GA,18,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case165.txt,4,10,IP,22.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case165.txt,4,10,GA,22,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case171.txt,4,10,IP,23.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case171.txt,4,10,GA,23,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case86.txt,4,10,IP,17.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case86.txt,4,10,GA,17,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case92.txt,4,10,IP,18.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case92.txt,4,10,GA,18,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case79.txt,4,10,IP,22.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case79.txt,4,10,GA,22,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case45.txt,4,10,IP,30.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case45.txt,4,10,GA,30,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case51.txt,4,10,IP,27.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case51.txt,4,10,GA,27,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case50.txt,4,10,IP,18.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case50.txt,4,10,GA,18,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case44.txt,4,10,IP,20.0,0.17
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case44.txt,4,10,GA,20,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case78.txt,4,10,IP,19.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case78.txt,4,10,GA,19,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case93.txt,4,10,IP,36.0,0.08
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case93.txt,4,10,GA,36,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case87.txt,4,10,IP,18.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case87.txt,4,10,GA,18,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case170.txt,4,10,IP,37.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case170.txt,4,10,GA,37,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case164.txt,4,10,IP,34.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case164.txt,4,10,GA,34,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case158.txt,4,10,IP,19.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case158.txt,4,10,GA,19,0.05
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case7.txt,4,10,IP,29.0,0.02
case_m4_n10_lambda0.5_mu5.0_sigma0.5_case7.txt,4,10,GA,29,0.05
