test_file,m,n,algorithm,Cmax,runtime_sec
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case183.txt,2,10,IP,25.999999997299398,0.5
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case183.txt,2,10,GA,26,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case197.txt,2,10,IP,31.0,0.01
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case197.txt,2,10,GA,31,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case37.txt,2,10,IP,26.999999997199367,0.17
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case37.txt,2,10,GA,27,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case23.txt,2,10,IP,31.0,0.01
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case23.txt,2,10,GA,31,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case6.txt,2,10,IP,27.0,4.82
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case6.txt,2,10,GA,27,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case7.txt,2,10,IP,28.0,0.13
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case7.txt,2,10,GA,28,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case22.txt,2,10,IP,26.999999997199975,0.59
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case22.txt,2,10,GA,27,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case36.txt,2,10,IP,24.999995002594616,0.22
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case36.txt,2,10,GA,25,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case196.txt,2,10,IP,26.99999999719951,0.11
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case196.txt,2,10,GA,27,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case182.txt,2,10,IP,27.0,7.21
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case182.txt,2,10,GA,27,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case169.txt,2,10,IP,34.99999999639999,0.06
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case169.txt,2,10,GA,35,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case155.txt,2,10,IP,25.999999997299664,0.15
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case155.txt,2,10,GA,26,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case141.txt,2,10,IP,26.0,0.09
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case141.txt,2,10,GA,27,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case157.txt,2,10,IP,25.99999999729933,0.21
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case157.txt,2,10,GA,26,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case143.txt,2,10,IP,26.999999997199776,0.63
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case143.txt,2,10,GA,28,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case194.txt,2,10,IP,25.999999466845985,0.21
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case194.txt,2,10,GA,26,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case180.txt,2,10,IP,28.0,0.01
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case180.txt,2,10,GA,28,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case20.txt,2,10,IP,33.999999996498836,0.25
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case20.txt,2,10,GA,35,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case34.txt,2,10,IP,24.999999997399225,0.45
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case34.txt,2,10,GA,25,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case5.txt,2,10,IP,25.999999997299938,0.21
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case5.txt,2,10,GA,26,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case4.txt,2,10,IP,24.999999997399073,0.09
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case4.txt,2,10,GA,25,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case35.txt,2,10,IP,24.999999997399797,0.06
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case35.txt,2,10,GA,26,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case21.txt,2,10,IP,33.0,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case21.txt,2,10,GA,33,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case181.txt,2,10,IP,33.0,0.05
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case181.txt,2,10,GA,33,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case195.txt,2,10,IP,25.99999999729999,20.07
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case195.txt,2,10,GA,26,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case142.txt,2,10,IP,27.999999813540857,0.05
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case142.txt,2,10,GA,28,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case156.txt,2,10,IP,29.999999996899994,0.08
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case156.txt,2,10,GA,30,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case152.txt,2,10,IP,33.0,0.02
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case152.txt,2,10,GA,33,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case146.txt,2,10,IP,26.99999999719974,0.15
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case146.txt,2,10,GA,27,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case25.txt,2,10,IP,26.0,0.09
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case25.txt,2,10,GA,27,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case31.txt,2,10,IP,24.999999997399343,0.14
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case31.txt,2,10,GA,25,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case191.txt,2,10,IP,29.0,8.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case191.txt,2,10,GA,29,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case19.txt,2,10,IP,25.999999997299987,0.06
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case19.txt,2,10,GA,26,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case185.txt,2,10,IP,31.0,0.06
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case185.txt,2,10,GA,31,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case1.txt,2,10,IP,29.999999996899756,0.16
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case1.txt,2,10,GA,30,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case184.txt,2,10,IP,26.0,6.34
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case184.txt,2,10,GA,26,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case190.txt,2,10,IP,24.999996999997542,20.07
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case190.txt,2,10,GA,25,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case18.txt,2,10,IP,28.0,0.07
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case18.txt,2,10,GA,28,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case30.txt,2,10,IP,24.0,0.08
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case30.txt,2,10,GA,24,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case24.txt,2,10,IP,23.999999997499998,0.22
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case24.txt,2,10,GA,24,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case147.txt,2,10,IP,29.0,0.01
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case147.txt,2,10,GA,29,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case153.txt,2,10,IP,28.0,0.06
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case153.txt,2,10,GA,28,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case179.txt,2,10,IP,31.999999996699728,0.13
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case179.txt,2,10,GA,32,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case145.txt,2,10,IP,30.999999996799982,0.27
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case145.txt,2,10,GA,31,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case151.txt,2,10,IP,31.0,0.01
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case151.txt,2,10,GA,31,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case32.txt,2,10,IP,25.99999900269889,0.37
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case32.txt,2,10,GA,26,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case26.txt,2,10,IP,24.999999997399982,0.12
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case26.txt,2,10,GA,25,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case186.txt,2,10,IP,28.0,0.02
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case186.txt,2,10,GA,28,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case192.txt,2,10,IP,25.999999994599662,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case192.txt,2,10,GA,26,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case3.txt,2,10,IP,25.999999997299998,0.37
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case3.txt,2,10,GA,26,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case2.txt,2,10,IP,28.0,3.51
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case2.txt,2,10,GA,28,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case193.txt,2,10,IP,33.0,0.07
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case193.txt,2,10,GA,33,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case187.txt,2,10,IP,35.0,0.01
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case187.txt,2,10,GA,35,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case27.txt,2,10,IP,27.999999997099003,0.37
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case27.txt,2,10,GA,28,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case33.txt,2,10,IP,28.0,0.01
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case33.txt,2,10,GA,28,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case150.txt,2,10,IP,27.999999997099053,0.21
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case150.txt,2,10,GA,29,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case144.txt,2,10,IP,26.0,11.85
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case144.txt,2,10,GA,26,0.04
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case178.txt,2,10,IP,28.0,0.02
case_m2_n10_lambda0.5_mu5.0_sigma0.5_case178.txt,2,10,GA,28,0.04
