test_file,m,n,algorithm,Cmax,runtime_sec
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case133.txt,5,10,IP,29.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case133.txt,5,10,GA,29,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case95.txt,5,10,IP,22.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case95.txt,5,10,GA,22,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case81.txt,5,10,IP,32.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case81.txt,5,10,GA,32,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case80.txt,5,10,IP,17.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case80.txt,5,10,GA,17,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case94.txt,5,10,IP,29.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case94.txt,5,10,GA,29,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case43.txt,5,10,IP,28.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case43.txt,5,10,GA,28,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case132.txt,5,10,IP,31.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case132.txt,5,10,GA,31,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case126.txt,5,10,IP,27.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case126.txt,5,10,GA,27,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case57.txt,5,10,IP,18.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case57.txt,5,10,GA,18,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case130.txt,5,10,IP,15.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case130.txt,5,10,GA,15,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case41.txt,5,10,IP,33.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case41.txt,5,10,GA,33,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case55.txt,5,10,IP,41.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case55.txt,5,10,GA,41,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case124.txt,5,10,IP,18.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case124.txt,5,10,GA,18,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case69.txt,5,10,IP,18.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case69.txt,5,10,GA,18,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case118.txt,5,10,IP,19.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case118.txt,5,10,GA,19,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case82.txt,5,10,IP,25.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case82.txt,5,10,GA,25,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case96.txt,5,10,IP,21.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case96.txt,5,10,GA,21,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case97.txt,5,10,IP,14.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case97.txt,5,10,GA,14,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case83.txt,5,10,IP,24.0,0.09
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case83.txt,5,10,GA,24,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case68.txt,5,10,IP,23.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case68.txt,5,10,GA,23,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case119.txt,5,10,IP,26.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case119.txt,5,10,GA,26,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case54.txt,5,10,IP,15.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case54.txt,5,10,GA,15,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case125.txt,5,10,IP,24.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case125.txt,5,10,GA,24,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case131.txt,5,10,IP,20.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case131.txt,5,10,GA,20,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case40.txt,5,10,IP,28.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case40.txt,5,10,GA,28,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case9.txt,5,10,IP,24.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case9.txt,5,10,GA,24,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case78.txt,5,10,IP,24.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case78.txt,5,10,GA,24,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case109.txt,5,10,IP,22.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case109.txt,5,10,GA,22,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case44.txt,5,10,IP,15.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case44.txt,5,10,GA,15,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case135.txt,5,10,IP,23.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case135.txt,5,10,GA,23,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case121.txt,5,10,IP,26.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case121.txt,5,10,GA,26,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case50.txt,5,10,IP,21.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case50.txt,5,10,GA,21,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case87.txt,5,10,IP,16.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case87.txt,5,10,GA,16,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case93.txt,5,10,IP,20.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case93.txt,5,10,GA,20,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case92.txt,5,10,IP,23.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case92.txt,5,10,GA,23,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case86.txt,5,10,IP,23.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case86.txt,5,10,GA,23,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case120.txt,5,10,IP,17.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case120.txt,5,10,GA,17,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case51.txt,5,10,IP,25.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case51.txt,5,10,GA,25,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case45.txt,5,10,IP,20.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case45.txt,5,10,GA,20,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case134.txt,5,10,IP,20.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case134.txt,5,10,GA,20,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case79.txt,5,10,IP,18.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case79.txt,5,10,GA,18,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case108.txt,5,10,IP,19.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case108.txt,5,10,GA,19,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case8.txt,5,10,IP,16.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case8.txt,5,10,GA,16,0.07
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case53.txt,5,10,IP,37.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case53.txt,5,10,GA,37,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case122.txt,5,10,IP,21.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case122.txt,5,10,GA,21,0.07
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case136.txt,5,10,IP,27.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case136.txt,5,10,GA,27,0.07
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case47.txt,5,10,IP,23.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case47.txt,5,10,GA,23,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case90.txt,5,10,IP,22.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case90.txt,5,10,GA,22,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case84.txt,5,10,IP,37.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case84.txt,5,10,GA,37,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case85.txt,5,10,IP,24.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case85.txt,5,10,GA,24,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case91.txt,5,10,IP,15.0,0.17
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case91.txt,5,10,GA,15,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case137.txt,5,10,IP,22.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case137.txt,5,10,GA,22,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case46.txt,5,10,IP,16.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case46.txt,5,10,GA,16,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case52.txt,5,10,IP,24.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case52.txt,5,10,GA,24,0.06
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case123.txt,5,10,IP,20.0,0.03
case_m5_n10_lambda0.5_mu5.0_sigma0.5_case123.txt,5,10,GA,20,0.06
